"unit_id","project_id","status","name","building","type","floor","rooms","bedrooms","size","price","current_price","source_current_price","price_bin","size_bin","price_per_sqmt","price_per_sqmt_bin","Apartment","Unit_category","blocked","External_managed","reserved_at","sold_perc","sold_perc_cum","first_res_req","first_purchase_at","first_cancelation_req_at","first_cancelation_paid_at","number_of_reservations","sales_start"
"5989",80337,2,WE 68 (vermietet),6.0,1.0,"02.OG",2.5,,54.73,239900.0,239900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4383.336378585785,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-28 00:00:00.000,0.006711409395973154,0.12751677852348994,2021-07-28,2021-09-20 22:00:00.000,,,2,2021-03-25
"5990",80337,2,WE 69,6.0,1.0,"02.OG",2.0,,63.71,389900.0,389900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6119.9183801601,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"5991",80337,1,WE 70 (vermietet),3.0,1.0,"03.OG",1.5,,44.69,219900.0,219900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4920.563884537928,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-26 00:00:00.000,,,2021-07-26,,2021-07-29,,1,2021-03-25
"5992",80337,2,WE 71 (vermietet),3.0,1.0,"03.OG",2.0,,63.47,274900.0,274900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4331.180085079565,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-21 00:00:00.000,0.006711409395973154,0.2953020134228186,2021-08-03,2021-11-04 23:00:00.000,,2021-09-16,2,2021-03-25
"5993",80337,2,WE 72 (vermietet),3.0,1.0,"03.OG",1.5,,41.76,189900.0,189900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4547.413793103448,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"5994",80337,2,WE 73 ,3.0,1.0,"03.OG",1.5,,41.58,319900.0,319900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7693.602693602694,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"5995",80337,2,WE 74 (vermietet),3.0,1.0,"03.OG",1.5,0.0,41.66,189900.0,189900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4558.329332693232,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-21 00:00:00.000,0.006711409395973154,0.20134228187919453,2021-07-21,2021-10-07 22:00:00.000,,,1,2021-03-25
"5996",80337,2,WE 75 ,3.0,1.0,"03.OG",1.5,,41.68,287900.0,287900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6907.389635316698,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"5997",80337,2,WE 76 ,3.0,1.0,"03.OG",2.5,,84.54,517900.0,517900.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",6126.094156612254,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-20 00:00:00.000,0.006711409395973154,0.17449664429530196,2021-08-03,2021-10-06 22:00:00.000,2021-08-03,,3,2021-03-25
"5998",80337,0,WE 77 (vermietet),3.0,1.0,"03.OG",1.5,,41.57,219900.0,219900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5289.872504209767,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-08-31,,2021-10-22,,1,2021-03-25
"5999",80337,2,WE 78 (vermietet),4.0,1.0,"03.OG",4.5,0.0,117.87,499900.0,499900.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",4241.113090693137,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-21 00:00:00.000,0.006711409395973154,0.22147651006711397,2021-07-21,2021-10-14 22:00:00.000,,,1,2021-03-25
"60",75931,0,LOS PINSAPOS 01.1.1,1.0,1.0,"1.OG",3.0,,267.27,1189000.0,1189000.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",4448.684850525686,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,,,,,,2018-09-18
"6000",80337,0,WE 79 (vermietet),4.0,1.0,"03.OG",2.0,,63.98,329900.0,329900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5156.298843388559,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-05-25,,,2021-11-08,1,2021-03-25
"6001",80337,2,WE 81 (vermietet),5.0,1.0,"03.OG",2.5,,57.38,234900.0,234900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4093.7608922969675,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6002",80337,2,WE 84 (vermietet),5.0,1.0,"03.OG",1.5,,42.04,199900.0,199900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4754.995242626071,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-21 00:00:00.000,0.006711409395973154,,2021-07-21,,,2021-08-27,1,2021-03-25
"6003",80337,2,WE 85 (vermietet),5.0,1.0,"03.OG",1.5,0.0,45.41,189900.0,189900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4181.898260295089,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-06-24 00:00:00.000,0.006711409395973154,0.05369127516778523,2021-06-24,2021-08-30 22:00:00.000,,,1,2021-03-25
"6004",80337,0,WE 88 (vermietet),6.0,1.0,"03.OG",1.5,,41.54,229900.0,229900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5534.424650938854,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-07-21,,2021-11-12,2021-09-23,2,2021-03-25
"6005",80337,2,WE 89 (vermietet),6.0,1.0,"03.OG",1.5,0.0,41.57,196900.0,196900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4736.588886216021,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-13 00:00:00.000,0.006711409395973154,0.26174496644295286,2021-08-13,2021-10-26 22:00:00.000,,,1,2021-03-25
"6006",80337,2,WE 90 (vermietet),6.0,1.0,"03.OG",1.5,,42.0,185630.0,185630.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4419.761904761905,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-10-19 00:00:00.000,0.006711409395973154,0.27516778523489915,2021-08-06,2021-10-28 22:00:00.000,2021-10-19,2021-09-15,3,2021-03-25
"6007",80337,2,WE 91 (vermietet),6.0,1.0,"03.OG",2.5,,54.67,289900.0,289900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5302.725443570514,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-21 00:00:00.000,0.006711409395973154,,2021-08-17,,2021-09-15,,2,2021-03-25
"6008",80337,0,WE 92,6.0,1.0,"03.OG",2.0,,63.82,509900.0,509900.0,CMS,"(431655.0, 9490000.0]","(21.0, 66.0]",7989.658414290191,"(6994.0, 14599.0]",APARTMENT,Apartment,1,0,,,,,,,,,2021-03-25
"6009",80337,2,WE 93 (vermietet),3.0,1.0,"04.OG",1.5,,44.95,214900.0,214900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4780.867630700778,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-13 00:00:00.000,0.006711409395973154,,2021-08-03,,2021-09-02,2021-10-11,2,2021-03-25
"6010",80337,2,WE 94 ,3.0,1.0,"04.OG",2.0,,63.76,411900.0,411900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6460.163111668758,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6011",80337,2,WE 95 (vermietet),3.0,1.0,"04.OG",1.5,0.0,41.76,199900.0,199900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4786.877394636015,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-18 00:00:00.000,0.006711409395973154,0.26174496644295286,2021-08-18,2021-10-26 22:00:00.000,,,1,2021-03-25
"6012",80337,0,WE 96 (vermietet),3.0,1.0,"04.OG",1.5,,41.58,239900.0,239900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5769.60076960077,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-05-31,,,2021-10-21,1,2021-03-25
"6013",80337,2,WE 97 ,3.0,1.0,"04.OG",1.5,,42.13,277900.0,277900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6596.2497032993115,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6014",80337,2,WE 98 (vermietet),3.0,1.0,"04.OG",1.5,,41.48,199900.0,199900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4819.189971070396,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6015",80337,0,WE 100 (vermietet),3.0,1.0,"04.OG",1.5,,41.53,239900.0,239900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5776.547074404045,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-07-26,,2021-07-29,,3,2021-03-25
"6016",80337,2,WE 101 (vermietet),4.0,1.0,"04.OG",4.5,,117.66,609900.0,609900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",5183.579806221316,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6017",80337,2,WE 102 (vermietet),4.0,1.0,"04.OG",2.0,,63.86,289900.0,289900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",4539.617914187284,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6018",80337,2,WE 103 (vermietet),4.0,1.0,"04.OG",3.0,,94.6,399900.0,399900.0,CMS,"(139490.0, 431655.0]","(66.0, 734.0]",4227.272727272728,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6019",80337,2,WE 104 (vermietet),5.0,1.0,"04.OG",2.5,,57.39,230760.0,230760.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4020.909566126503,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-31 00:00:00.000,0.006711409395973154,0.28859060402684544,2021-08-31,2021-11-03 23:00:00.000,,,1,2021-03-25
"6020",80337,2,WE 105 (vermietet),5.0,1.0,"04.OG",1.5,,41.8,214900.0,214900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",5141.148325358852,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-25 00:00:00.000,0.006711409395973154,0.21476510067114082,2021-08-25,2021-10-10 22:00:00.000,,,1,2021-03-25
"6021",80337,2,WE 106 (vermietet),5.0,1.0,"04.OG",1.5,,41.2,215900.0,215900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5240.291262135922,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-02 00:00:00.000,0.006711409395973154,,2021-09-02,,2021-12-03,,1,2021-03-25
"6022",80337,2,WE 107 (vermietet),5.0,1.0,"04.OG",1.5,,41.4,219900.0,219900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5311.594202898551,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-14 00:00:00.000,0.006711409395973154,,2021-07-21,,2021-09-29,2021-08-24,2,2021-03-25
"6023",80337,2,WE 108,5.0,1.0,"04.OG",1.5,,45.15,329900.0,329900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7306.755260243633,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-08-17 00:00:00.000,0.006711409395973154,,2021-06-17,,2021-07-14,2021-06-25,7,2021-03-25
"6024",80337,0,WE 109 ,6.0,1.0,"04.OG",1.5,,45.13,379900.0,379900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",8417.903833370263,"(6994.0, 14599.0]",APARTMENT,Apartment,1,0,,,,,,,,,2021-03-25
"6025",80337,0,WE 110,6.0,1.0,"04.OG",1.5,,45.62,349900.0,349900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7669.881630863657,"(6994.0, 14599.0]",APARTMENT,Apartment,1,0,,,,,,,,,2021-03-25
"6026",80337,2,WE 111 (vermietet),6.0,1.0,"04.OG",1.5,0.0,41.54,199900.0,199900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4812.229176697159,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-30 00:00:00.000,0.006711409395973154,0.11409395973154364,2021-07-26,2021-09-12 22:00:00.000,2021-07-30,,2,2021-03-25
"6027",80337,0,WE 112 (vermietet),6.0,1.0,"04.OG",1.5,,41.51,239900.0,239900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5779.330281859793,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-08-18,,2021-09-13,2021-09-29,2,2021-03-25
"6028",80337,2,WE 113,6.0,1.0,"04.OG",1.5,,42.1,209900.0,209900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4985.748218527316,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-05-17 00:00:00.000,0.006711409395973154,0.15436241610738252,2021-05-17,2021-09-28 22:00:00.000,,,1,2021-03-25
"6029",80337,2,WE 114 (vermietet),6.0,1.0,"04.OG",2.5,,54.73,289900.0,289900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5296.912114014252,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-09-24 00:00:00.000,0.006711409395973154,,2021-08-18,,2021-08-30,,2,2021-03-25
"6030",80337,2,WE 115 ,6.0,1.0,"04.OG",2.0,,63.82,437900.0,437900.0,CMS,"(431655.0, 9490000.0]","(21.0, 66.0]",6861.48542776559,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6031",80337,1,WE 116 (vermietet),3.0,1.0,"05.OG",2.5,,97.74,529900.0,529900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",5421.526498874566,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,,,,,,2021-03-25
"6032",80337,0,WE 117 (vermietet),3.0,1.0,"05.OG",1.5,,41.76,239900.0,239900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5744.731800766283,"(-1.0, 6994.0]",APARTMENT,Apartment,1,0,,,,2021-09-02,,2021-09-16,,3,2021-03-25
"6033",80337,2,WE 118 ,3.0,1.0,"05.OG",1.5,,41.63,309900.0,309900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7444.15085275042,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-08-10 00:00:00.000,0.006711409395973154,,2021-05-07,,2021-05-21,2021-08-26,3,2021-03-25
"6034",80337,2,WE 119 ,3.0,1.0,"05.OG",1.5,,41.6,329900.0,329900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7930.288461538461,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-08-25 00:00:00.000,0.006711409395973154,,2021-08-13,,2021-08-17,,2,2021-03-25
"6035",80337,2,WE 120,3.0,1.0,"05.OG",1.5,,41.54,199900.0,199900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4812.229176697159,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-05-07 00:00:00.000,0.006711409395973154,0.026845637583892617,2021-04-12,2021-08-25 22:00:00.000,2021-04-26,,2,2021-03-25
"6036",80337,2,WE 123 ,4.0,1.0,"05.OG",2.0,,63.98,490900.0,490900.0,CMS,"(431655.0, 9490000.0]","(21.0, 66.0]",7672.710221944358,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6037",80337,2,WE 124 (vermietet),4.0,1.0,"05.OG",3.0,0.0,94.69,429900.0,429900.0,Context_Reservation,"(139490.0, 431655.0]","(66.0, 734.0]",4540.078149751822,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-26 00:00:00.000,0.006711409395973154,0.11409395973154364,2021-07-26,2021-09-12 22:00:00.000,,,1,2021-03-25
"6038",80337,2,WE 125 (vermietet),5.0,1.0,"05.OG",2.5,0.0,57.67,254900.0,254900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4419.975723946593,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-23 00:00:00.000,0.006711409395973154,0.315436241610738,2021-08-17,2021-12-01 23:00:00.000,2021-08-23,,2,2021-03-25
"6039",80337,2,WE 126,5.0,1.0,"05.OG",1.5,,41.71,314900.0,314900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",7549.74826180772,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-08-06 00:00:00.000,0.006711409395973154,,2021-06-16,,2021-07-14,,4,2021-03-25
"6040",80337,0,WE 127 (vermietet),5.0,1.0,"05.OG",1.5,,41.2,249900.0,249900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6065.533980582524,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-08-25,,2021-09-21,,1,2021-03-25
"6041",80337,0,WE 128 (vermietet),5.0,1.0,"05.OG",1.5,,41.51,249900.0,249900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6020.236087689714,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,,,2021-09-13,,2021-12-07,2021-09-23,2,2021-03-25
"6042",80337,2,WE 129,5.0,1.0,"05.OG",1.5,,45.15,284900.0,284900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",6310.077519379845,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-16 00:00:00.000,0.006711409395973154,0.3087248322147649,2021-05-10,2021-11-14 23:00:00.000,2021-05-14,,3,2021-03-25
"6043",80337,2,WE 130 (vermietet),6.0,1.0,"05.OG",1.5,,45.01,236900.0,236900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5263.274827816041,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-18 00:00:00.000,0.006711409395973154,,2021-08-18,,,2021-11-09,1,2021-03-25
"6044",80337,2,WE 131 ,6.0,1.0,"05.OG",1.5,0.0,45.62,315900.0,315900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",6924.594476106971,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-07 00:00:00.000,0.006711409395973154,0.23489932885906026,2021-08-07,2021-10-20 22:00:00.000,,,1,2021-03-25
"6045",80337,2,WE 132 ,6.0,1.0,"05.OG",1.5,,41.63,285900.0,285900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6867.643526303146,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6046",80337,2,WE 133 (vermietet),6.0,1.0,"05.OG",1.5,0.0,41.47,209900.0,209900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",5061.490233904027,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-08-03 00:00:00.000,0.006711409395973154,0.11409395973154364,2021-08-03,2021-09-12 22:00:00.000,,,1,2021-03-25
"6047",80337,0,WE 134 (vermietet),6.0,1.0,"05.OG",1.5,,41.86,259900.0,259900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",6208.791208791209,"(-1.0, 6994.0]",APARTMENT,Apartment,1,0,,,,2021-07-28,,2021-08-31,,2,2021-03-25
"6048",80337,0,WE 135 (vermietet),6.0,1.0,"05.OG",2.5,,54.73,319900.0,319900.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",5845.057555271333,"(-1.0, 6994.0]",APARTMENT,Apartment,1,0,,,,2021-08-19,,,2021-11-30,1,2021-03-25
"6049",80337,2,WE 136 (vermietet),6.0,1.0,"05.OG",2.0,0.0,63.82,304900.0,304900.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",4777.499216546537,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2021-07-21 00:00:00.000,0.006711409395973154,0.26174496644295286,2021-07-21,2021-10-26 22:00:00.000,,,1,2021-03-25
"6050",80337,2,WE 1137 inkl. SP 161,3.0,4.0,"06.OG",3.0,,105.15,910900.0,910900.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",8662.862577270565,"(6994.0, 14599.0]",PENTHOUSE,Apartment,0,0,2021-05-06 00:00:00.000,0.006711409395973154,0.013422818791946308,2021-05-06,2021-07-22 22:00:00.000,,,1,2021-03-25
"6051",80337,2,WE 1138 inkl. SP ,3.0,6.0,"06.OG",2.0,,67.61,611900.0,611900.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",9050.43632598728,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,2021-07-22 00:00:00.000,0.006711409395973154,0.2818791946308723,2021-07-22,2021-10-31 23:00:00.000,,,1,2021-03-25
"6052",80337,2,WE 1139,3.0,6.0,"06.OG",2.0,,67.4,554900.0,554900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8232.93768545994,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6053",80337,2,WE 1141,4.0,6.0,"06.OG",2.0,,80.61,674900.0,674900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8372.410370921722,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6054",80337,2,WE 1142,4.0,6.0,"06.OG",1.0,,55.61,484900.0,484900.0,CMS,"(431655.0, 9490000.0]","(21.0, 66.0]",8719.65473835641,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6055",80337,2,WE 1143,4.0,6.0,"06.OG",3.0,,101.04,814900.0,814900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8065.122723673792,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6056",80337,2,WE 1144,5.0,6.0,"06.OG",2.0,,60.77,524900.0,524900.0,CMS,"(431655.0, 9490000.0]","(21.0, 66.0]",8637.485601448083,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6057",80337,2,WE 1145,5.0,6.0,"06.OG",2.5,,67.0,614900.0,614900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",9177.611940298508,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6058",80337,2,WE 1146,5.0,6.0,"06.OG",3.0,,97.36,871900.0,871900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8955.423171733772,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,2021-10-11 00:00:00.000,0.006711409395973154,,2021-07-21,,2021-08-17,,4,2021-03-25
"6059",80337,2,WE 1147,6.0,6.0,"06.OG",3.0,,86.32,664900.0,664900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",7702.734012974977,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"606",80267,2,Wohnung 1 + SP 99,1.0,1.0,"00.EG",3.0,,86.8,356000.0,356000.0,Context_Reservation,"(139490.0, 431655.0]","(66.0, 734.0]",4101.382488479263,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2019-12-03 00:00:00.000,0.012195121951219513,0.42682926829268314,2019-12-03,2020-01-15 12:00:00.000,,,1,2019-10-16
"6060",80337,2,WE 1148,6.0,6.0,"06.OG",3.0,,93.22,774900.0,774900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8312.593863977687,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6061",80337,2,WE 1149,6.0,6.0,"06.OG",3.0,,84.57,704900.0,704900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8335.10701194277,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2021-03-25
"6062",80337,2,WE 1150 inkl. SP ,6.0,6.0,"06.OG",2.0,0.0,66.66,584900.0,584900.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",8774.377437743775,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,2021-07-23 00:00:00.000,0.006711409395973154,0.2281879194630871,2021-07-23,2021-10-18 22:00:00.000,,,1,2021-03-25
"607",80267,2,Wohnung 2 + SP 150,1.0,1.0,"00.EG",2.0,,77.1,316000.0,316000.0,Context_Reservation,"(139490.0, 431655.0]","(66.0, 734.0]",4098.573281452659,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2019-12-17 00:00:00.000,0.012195121951219513,0.4512195121951222,2019-11-15,2020-02-13 12:00:00.000,2019-11-20,,4,2019-10-16
"608",80267,2,Wohnung 3 + SP 100,1.0,1.0,"00.EG",3.0,,85.1,349000.0,349000.0,Context_Reservation,"(139490.0, 431655.0]","(66.0, 734.0]",4101.057579318449,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,2019-12-01 00:00:00.000,0.012195121951219513,0.42682926829268314,2019-12-01,2020-01-15 12:00:00.000,,,2,2019-10-16
"6083",80344,2,WE 419,1.0,6.0,"06.OG",4.0,,109.12,989900.0,989900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",9071.6642228739,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.010869565217391304,,,,,,,2019-04-17
"6084",80344,2,WE 557,1.0,6.0,"06.OG",4.0,,106.3,936900.0,936900.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",8813.7347130762,"(6994.0, 14599.0]",ROOFTOP_APARTMENT,Apartment,0,0,,0.010869565217391304,,,,,,,2019-04-17
"6085",80345,2,Wohnung 3 Typ D,1.0,1.0, 00.EG,1.0,,33.6,298395.0,298395.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",8880.80357142857,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.004016064257028112,,,,,,,2019-01-09
"6086",80345,2,Wohnung 4 Typ D,1.0,1.0, 00.EG,1.0,,33.6,298395.0,298395.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",8880.80357142857,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.004016064257028112,,,,,,,2019-01-09
"6087",80345,2,Wohnung 11 Typ D,1.0,1.0, 00.EG,1.0,,33.1,298395.0,298395.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",9014.954682779457,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.004016064257028112,,,,,,,2019-01-09
"6088",80345,2,Wohnung 16 Typ D,1.0,1.0, 00.EG,1.0,,33.3,298395.0,298395.0,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",8960.810810810812,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.004016064257028112,,,,,,,2019-01-09
